Security Code,status,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name
543317,1,G R Infraprojects Limited,GRINFRA,G R Infraprojects Ltd,Active,B ,5,INE201P01022,Construction & Engineering,Equity,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering
507488,1,G.M. Breweries Ltd.,GMBREW,G.M.BREWERIES LTD.,Active,B ,10,INE075D01018,Breweries & Distilleries,Equity,FMCG (Fast Moving Consumer Goods),"Food, Beverages & Tobacco",Beverages,Breweries & Distilleries
505714,1,Gabriel India Ltd.,GABRIEL,GABRIEL INDIA LTD.-$,Active,A ,1,INE524A01029,Auto Parts & Equipment,Equity,CDGS (Consumer Discretionary Goods & Services),Automobiles & Auto Components,Auto Components,Auto Parts & Equipment
532155,1,Gail (India) Ltd.,GAIL,GAIL (INDIA) LTD.,Active,A ,10,INE129A01019,Utilities:Non-Elec.,Equity,Utilities,Utilities,Utilities,Other Utilities (Including Pipelines)
540935,1,Galaxy Surfactants Limited,GALAXYSURF,Galaxy Surfactants Ltd,Active,A ,10,INE600K01018,Specialty Chemicals,Equity,Basic Materials,Chemicals & Petrochemicals,Chemicals,Specialty Chemicals
533265,1,Gallantt Ispat Limited,GALLISPAT,GALLANTT ISPAT LTD.,Active,B ,1,INE528K01029,Iron & Steel/Interm.Products,Equity,Basic Materials,Metals & Mining,Steel,Iron & Steel and Intermediary Products
532726,1,Gallantt Metal Limited,GALLANTT,GALLANTT METAL LTD.,Active,B ,10,INE297H01019,Iron & Steel/Interm.Products,Equity,Basic Materials,Metals & Mining,Steel,Iron & Steel and Intermediary Products
513108,1,"Gandhi Special Tubes Ltd.,",GANDHITUBE,GANDHI SPECIAL TUBES LTD.-$,Active,B ,5,INE524B01027,Iron & Steel Products,Equity,Industrials,General Industrials,General Industrials,Iron & Steel Products
500153,1,"Ganesh Benzoplast Ltd.,",GANESHBE,GANESH BENZOPLAST LTD.,Active,B ,1,INE388A01029,Commodity Chemicals,Equity,Basic Materials,Chemicals & Petrochemicals,Chemicals,Commodity Chemicals
526367,1,Ganesh Housing Corporation Ltd.,GANESHHOUC,GANESH HOUSING CORPORATION LTD.-$,Active,B ,10,INE460C01014,Realty,Equity,CDGS (Consumer Discretionary Goods & Services),Realty,Realty,Realty
514167,1,Ganesha Ecosphere Limited,GANECOS,GANESHA ECOSPHERE LTD.,Active,B ,10,INE845D01014,Textiles,Equity,CDGS (Consumer Discretionary Goods & Services),"Textiles, Apparels & Accessories","Textiles, Apparels & Accessories",Textiles
542011,1,Garden Reach Shipbuilders & Engineers Limited,GRSE,Garden Reach Shipbuilders & Engineers Ltd,Active,A ,10,INE382Z01011,Defence,Equity,Industrials,Capital Goods,Aerospace & Defence,Defence
500655,1,GARWARE HI-TECH FILMS LIMITED,GRWRHITECH,Garware Hi-Tech Films Ltd,Active,A ,10,INE291A01017,Commodity Chemicals,Equity,Basic Materials,Chemicals & Petrochemicals,Chemicals,Commodity Chemicals
509557,1,GARWARE TECHNICAL FIBRES LIMITED,GARFIBRES,Garware Technical Fibres Ltd,Active,A ,10,INE276A01018,Textiles,Equity,CDGS (Consumer Discretionary Goods & Services),"Textiles, Apparels & Accessories","Textiles, Apparels & Accessories",Textiles
532345,1,Gati Limited,GATI,GATI LTD.,Active,A ,2,INE152B01027,Transportation - Logistics,Equity,Industrials,Transportation,Transport Services,Logistics
541546,1,GAYATRI HIGHWAYS LTD,GAYAHWS,Gayatri Highways Ltd,Active,T ,2,INE287Z01012,Construction & Engineering,Equity,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering
532767,1,Gayatri Projects Limited,GAYAPROJ,GAYATRI PROJECTS LTD.,Active,B ,2,INE336H01023,Construction & Engineering,Equity,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering
532309,1,GE Power India Limited,GEPIL,GE Power India Ltd,Active,A ,10,INE878A01011,Heavy Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment
522275,1,GE T&D India Limited,GET&D,GE T&D India Ltd,Active,A ,2,INE200A01026,Other Elect.Equip./ Prod.,Equity,Industrials,Capital Goods,Electrical Equipment,Other Electrical Equipment/ Products
